filename,ssim,psnr,status
EES0423680__X1B__Y39__P024.jpg,0.790306,19.335963,ok
EES0423680__X1E__Y09__P025.jpg,0.740135,17.840716,ok
EES0423681__X1E__Y33__P001.jpg,0.711477,18.428762,ok
EES0423681__X1E__Y3C__P002.jpg,0.826223,21.738179,ok
EES0423681__X21__Y3C__P003.jpg,0.908914,31.415264,ok
EES0423681__X24__Y3F__P004.jpg,0.783944,18.544440,ok
EES0423681__X27__Y3F__P005.jpg,0.771700,17.493886,ok
EES0423681__X2A__Y09__P006.jpg,0.822788,19.338205,ok
EES0423681__X2A__Y3F__P007.jpg,0.796672,18.507305,ok
EES0423681__X2D__Y3C__P008.jpg,0.745216,17.795261,ok
EES0423681__X2D__Y3F__P009.jpg,0.851916,23.011467,ok
EES0423681__X30__Y09__P010.jpg,0.639003,16.610847,ok
EES0423681__X30__Y3C__P011.jpg,0.892064,22.853329,ok
EES0423681__X36__Y33__P012.jpg,0.867277,22.187873,ok
EES0423681__X36__Y36__P013.jpg,0.818782,21.831538,ok
EES0423681__X36__Y39__P014.jpg,0.912176,29.016653,ok
EES0423681__X39__Y36__P015.jpg,0.801000,20.672435,ok
EES0423681__X39__Y39__P016.jpg,0.756646,18.493240,ok
EES0423681__X3C__Y2A__P017.jpg,0.723727,17.167081,ok
EES0423681__X3F__Y30__P018.jpg,0.781350,18.014316,ok
EES0423681__X42__Y21__P019.jpg,0.817353,19.889203,ok
EES0423681__X42__Y2A__P020.jpg,0.773199,17.581913,ok
EES0423681__X0C__Y12__P021.jpg,0.748391,18.261473,ok
EES0423681__X0C__Y1E__P022.jpg,0.774777,17.664524,ok
EES0423681__X0F__Y18__P023.jpg,0.823848,20.995883,ok
EES0423681__X0F__Y1B__P024.jpg,0.780873,20.914939,ok
EES0423681__X0F__Y24__P025.jpg,0.759182,19.799582,ok
EES0423682__X42__Y30__P001.jpg,0.880087,23.858044,ok
EES0423682__X45__Y15__P002.jpg,0.855134,20.208323,ok
EES0423682__X45__Y2A__P003.jpg,0.743944,17.460423,ok
EES0423682__X0F__Y1E__P004.jpg,0.699718,17.206223,ok
EES0423682__X12__Y12__P005.jpg,0.867359,22.572380,ok
EES0423682__X12__Y18__P006.jpg,0.759864,19.260768,ok
EES0423682__X12__Y1B__P007.jpg,0.854114,24.733300,ok
EES0423682__X12__Y1E__P008.jpg,0.761347,21.377369,ok
EES0423682__X12__Y21__P009.jpg,0.802746,20.701716,ok
EES0423682__X12__Y24__P010.jpg,0.894835,21.922403,ok
EES0423682__X12__Y2A__P011.jpg,0.733843,19.745954,ok
EES0423682__X15__Y12__P012.jpg,0.780328,20.987967,ok
EES0423682__X15__Y15__P013.jpg,0.794559,21.326515,ok
EES0423682__X15__Y18__P014.jpg,0.810336,17.635477,ok
EES0423682__X15__Y1B__P015.jpg,0.797497,19.632103,ok
EES0423682__X15__Y21__P016.jpg,0.803736,20.262468,ok
EES0423682__X15__Y24__P017.jpg,0.750334,18.666999,ok
EES0423682__X15__Y27__P018.jpg,0.813654,22.037933,ok
EES0423682__X15__Y2A__P019.jpg,0.743174,19.344385,ok
EES0423682__X15__Y33__P020.jpg,0.754799,22.474856,ok
EES0423682__X18__Y0C__P021.jpg,0.741619,19.168964,ok
EES0423682__X18__Y12__P022.jpg,0.894045,27.930535,ok
EES0423682__X18__Y18__P023.jpg,0.787700,18.816165,ok
EES0423682__X18__Y1B__P024.jpg,0.789918,20.661593,ok
EES0423682__X18__Y24__P025.jpg,0.732339,18.556309,ok
EES0423683__X1B__Y09__P001.jpg,0.720233,19.895556,ok
EES0423683__X1B__Y0F__P002.jpg,0.755329,18.253868,ok
EES0423683__X1B__Y12__P003.jpg,0.777558,19.498662,ok
EES0423683__X1B__Y15__P004.jpg,0.713171,20.200726,ok
EES0423683__X1B__Y1B__P005.jpg,0.821285,21.577320,ok
EES0423683__X1B__Y1E__P006.jpg,0.794362,19.965447,ok
EES0423683__X1B__Y21__P007.jpg,0.759645,21.012964,ok
EES0423683__X1B__Y24__P008.jpg,0.795856,23.755339,ok
EES0423683__X1E__Y24__P009.jpg,0.696311,19.445109,ok
EES0423683__X1E__Y2D__P010.jpg,0.715917,19.032488,ok
EES0423683__X1E__Y30__P011.jpg,0.744487,20.587908,ok
EES0423683__X1E__Y33__P012.jpg,0.766427,18.626956,ok
EES0423683__X1E__Y36__P013.jpg,0.794176,22.139472,ok
EES0423683__X21__Y06__P014.jpg,0.665526,17.584718,ok
EES0423683__X24__Y2A__P015.jpg,0.711873,18.525348,ok
EES0423683__X24__Y2D__P016.jpg,0.777502,21.518899,ok
EES0423683__X24__Y30__P017.jpg,0.800139,21.463583,ok
EES0423683__X27__Y21__P018.jpg,0.773587,20.641808,ok
EES0423683__X27__Y2A__P019.jpg,0.771079,21.345747,ok
EES0423683__X27__Y2D__P020.jpg,0.709722,19.102068,ok
EES0423683__X2A__Y2D__P021.jpg,0.790548,21.295030,ok
EES0423683__X2D__Y2A__P022.jpg,0.745144,20.426845,ok
EES0423683__X2D__Y30__P023.jpg,0.790871,21.971561,ok
EES0423683__X30__Y24__P024.jpg,0.793511,21.423708,ok
EES0423683__X30__Y33__P025.jpg,0.726392,17.944965,ok
EES0423684__X30__Y36__P001.jpg,0.633146,17.389792,ok
EES0423684__X30__Y39__P002.jpg,0.804579,19.654502,ok
EES0423684__X33__Y24__P003.jpg,0.683132,19.662917,ok
EES0423684__X33__Y2D__P004.jpg,0.800279,20.835543,ok
EES0423684__X33__Y33__P005.jpg,0.818544,21.993545,ok
EES0423684__X33__Y39__P006.jpg,0.911010,27.845577,ok
EES0423684__X33__Y3C__P007.jpg,0.827080,23.293297,ok
EES0423684__X36__Y18__P008.jpg,0.868038,23.941419,ok
EES0423684__X36__Y21__P009.jpg,0.665488,19.916969,ok
EES0423684__X36__Y24__P010.jpg,0.752473,20.189637,ok
EES0423684__X36__Y27__P011.jpg,0.779163,18.972160,ok
EES0423684__X36__Y2A__P012.jpg,0.678425,18.155178,ok
EES0423684__X36__Y30__P013.jpg,0.790763,20.807712,ok
EES0423684__X36__Y33__P014.jpg,0.754317,18.818371,ok
EES0423684__X36__Y36__P015.jpg,0.622972,17.037581,ok
EES0423684__X36__Y39__P016.jpg,0.736221,20.496607,ok
EES0423684__X36__Y3C__P017.jpg,0.895575,28.428170,ok
EES0423684__X39__Y24__P018.jpg,0.722746,17.845604,ok
EES0423684__X39__Y27__P019.jpg,0.776969,20.505916,ok
EES0423684__X39__Y30__P020.jpg,0.738340,21.447434,ok
EES0423684__X3C__Y33__P021.jpg,0.807434,20.379510,ok
EES0423684__X3F__Y30__P022.jpg,0.839455,24.084355,ok
EES0423684__X3F__Y33__P023.jpg,0.727272,17.623596,ok
EES0423684__X45__Y2A__P024.jpg,0.683302,18.654754,ok
EES0423684__X45__Y2D__P025.jpg,0.736610,18.546698,ok
EES0423685__X12__Y27__P001.jpg,0.726043,18.334978,ok
EES0423685__X15__Y1B__P002.jpg,0.664061,16.623746,ok
EES0423685__X15__Y1E__P003.jpg,0.675115,18.996001,ok
EES0423685__X15__Y27__P004.jpg,0.667331,16.964712,ok
EES0423685__X15__Y2D__P005.jpg,0.747220,18.349221,ok
EES0423685__X18__Y1B__P006.jpg,0.834049,20.215929,ok
EES0423685__X1B__Y0F__P007.jpg,0.753442,18.818124,ok
EES0423685__X1B__Y12__P008.jpg,0.697958,17.415771,ok
EES0423685__X1B__Y21__P009.jpg,0.688337,17.477575,ok
EES0423685__X1E__Y12__P010.jpg,0.742409,18.626618,ok
EES0423685__X1E__Y21__P011.jpg,0.733637,17.630741,ok
EES0423685__X1E__Y24__P012.jpg,0.803689,18.447036,ok
EES0423685__X1E__Y30__P013.jpg,0.732119,18.096262,ok
EES0423685__X1E__Y33__P014.jpg,0.689123,17.257991,ok
EES0423685__X1E__Y36__P015.jpg,0.738356,17.802424,ok
EES0423685__X21__Y12__P016.jpg,0.735094,20.567536,ok
EES0423685__X21__Y2D__P017.jpg,0.793560,19.715643,ok
EES0423685__X21__Y33__P018.jpg,0.748996,18.989392,ok
EES0423685__X24__Y24__P019.jpg,0.861312,25.087265,ok
EES0423685__X24__Y27__P020.jpg,0.625447,17.152082,ok
EES0423685__X24__Y36__P021.jpg,0.778476,18.584255,ok
EES0423685__X24__Y39__P022.jpg,0.705604,19.208809,ok
EES0423685__X27__Y0C__P023.jpg,0.732153,18.742634,ok
EES0423685__X27__Y2A__P024.jpg,0.771336,19.632105,ok
EES0423685__X27__Y30__P025.jpg,0.687706,17.488282,ok
EES0423686__X27__Y36__P001.jpg,0.702479,17.048889,ok
EES0423686__X27__Y39__P002.jpg,0.731202,18.374303,ok
EES0423686__X2A__Y18__P003.jpg,0.738279,18.182696,ok
EES0423686__X2D__Y1E__P004.jpg,0.735087,19.824211,ok
EES0423686__X2D__Y30__P005.jpg,0.770771,19.603074,ok
EES0423686__X30__Y12__P006.jpg,0.774920,20.172583,ok
EES0423686__X30__Y1B__P007.jpg,0.743404,19.478414,ok
EES0423686__X30__Y1E__P008.jpg,0.743538,19.810598,ok
EES0423686__X30__Y21__P009.jpg,0.708048,17.049585,ok
EES0423686__X30__Y2D__P010.jpg,0.665390,17.804077,ok
EES0423686__X30__Y3C__P011.jpg,0.676078,17.436222,ok
EES0423686__X33__Y0C__P012.jpg,0.755113,19.846833,ok
EES0423686__X33__Y0F__P013.jpg,0.677134,17.384258,ok
EES0423686__X33__Y18__P014.jpg,0.812275,20.180617,ok
EES0423686__X36__Y15__P015.jpg,0.739211,20.498750,ok
EES0423686__X36__Y18__P016.jpg,0.758070,19.525011,ok
EES0423686__X39__Y0F__P017.jpg,0.829690,18.958176,ok
EES0423686__X3C__Y1E__P018.jpg,0.763537,17.915456,ok
